Position,Velocity,Angle,Angular Velocity,Reward,Done,Episode,Step
0.01772239923136858,0.23069770649761404,-0.009113825135741232,-0.31273133105945106,1.0,0,10,4
0.022336353361320862,0.4259482998407408,-0.015368451756930253,-0.6082744852543059,1.0,0,10,5
0.03085531935813568,0.621281699545551,-0.027533941462016372,-0.9057581307022793,1.0,0,10,6
0.0432809533490467,0.8167654520362944,-0.04564910407606196,-1.2069665726604142,1.0,0,10,7
0.059616262389772585,1.0124464974430916,-0.06978843552927025,-1.513598543715647,1.0,0,10,8
0.07986519233863441,1.2083405145994972,-0.10006040640358319,-1.827225443412917,1.0,0,10,9
0.10403200263062436,1.4044193672208272,-0.13660491527184151,-2.1492412769974276,1.0,0,10,10
0.13212038997504089,1.6005962397425075,-0.17958974081179008,-2.4808022768123053,1.0,0,10,11
0.16413231476989104,1.7967083706759008,-0.22920578634803618,-2.8227554059955464,1.0,1,10,12
0.024232522326459744,-0.226542310869317,0.0031335697773293538,0.2747686658504826,1.0,0,11,0
0.019701676109073404,-0.4217088307405909,0.008628943094339005,0.5684382763723722,1.0,0,11,1
0.011267499494261587,-0.22670896725746287,0.01999770862178645,0.2784862484387318,1.0,0,11,2
0.006733320149112329,-0.42211040844802394,0.025567433590561087,0.5774087396540564,1.0,0,11,3
-0.0017088880198481496,-0.6175812113415172,0.03711560838364222,0.8780351222483767,1.0,0,11,4
-0.014060512246678494,-0.8131873485919158,0.05467631082860975,1.1821517394021135,1.0,0,11,5
-0.03032425921851681,-1.0089745832566228,0.07831934561665202,1.4914605487440478,1.0,0,11,6
-0.050503750883649265,-1.2049575840439388,0.10814855659153297,1.807536257680408,1.0,0,11,7
-0.07460290256452803,-1.4011072123877135,0.14429928174514112,2.1317754667638997,1.0,0,11,8
-0.10262504681228231,-1.597335566869199,0.1869347910804191,2.4653357851373214,1.0,0,11,9
-0.1345717581496663,-1.7934786961748503,0.23624150678316552,2.809064123136433,1.0,1,11,10
-0.01368024392152143,0.19052320457247673,0.043579169533049196,-0.27652474682984896,1.0,0,12,0
-0.009869779830071895,0.38499720039426266,0.03804867459645222,-0.5551505629692208,1.0,0,12,1
-0.002169835822186642,0.1893622530229661,0.026945663337067802,-0.2507269206092667,1.0,0,12,2
0.0016174092382726804,-0.00613391540861391,0.02193112492488247,0.050331947132013666,1.0,0,12,3
0.0014947309301004022,-0.20156335932053115,0.02293776386752274,0.349852852302544,1.0,0,12,4
-0.0025365362563102207,-0.3970038946948725,0.02993482091357362,0.6496796480209186,1.0,0,12,5
-0.010476614150207671,-0.5925297572700361,0.04292841387399199,0.951636567616716,1.0,0,12,6
-0.022327209295608393,-0.7882023232414581,0.061961145226326314,1.2574920895190151,1.0,0,12,7
-0.03809125576043755,-0.9840601386965975,0.08711098701670661,1.568919965335428,1.0,0,12,8
-0.057772458534369506,-1.1801075693173253,0.11848938632341517,1.887454315247082,1.0,0,12,9
-0.08137460992071602,-1.3763015049576715,0.15623847262835683,2.2144361738781777,1.0,0,12,10
-0.10890064001986945,-1.5725357734848382,0.20052719610592037,2.5509497123550395,1.0,0,12,11
-0.1403513554895662,-1.7686232911584003,0.25154619035302117,2.8977477804604126,1.0,1,12,12
-0.041507158139447366,0.1814234694479058,-0.02962443200166224,-0.31071976993968276,1.0,0,13,0
-0.03787868875048925,0.37695468747835004,-0.035838827400455894,-0.6125962158599225,1.0,0,13,1
-0.030339595000922245,0.5725586859900976,-0.04809075171765435,-0.916348165126651,1.0,0,13,2
-0.018888421281120293,0.7682967867183214,-0.06641771502018737,-1.2237490978560792,1.0,0,13,3
-0.003522485546753865,0.9642083558253696,-0.09089269697730895,-1.5364809742411634,1.0,0,13,4
0.01576168156975353,1.1602994076725364,-0.12162231646213222,-1.8560890597781714,1.0,0,13,5
0.03896766972320426,1.3565293381888497,-0.15874409765769565,-2.183928538106094,1.0,0,13,6
0.06609825648698125,1.5527954244860858,-0.20242266841981754,-2.5211010641853964,1.0,0,13,7
0.09715416497670297,1.7489150933484838,-0.25284468970352547,-2.868380803575811,1.0,1,13,8
-0.02847382870755391,0.21592271086843234,-0.00848981720336947,-0.26756149669420526,1.0,0,14,0
-0.024155374490185264,0.41116479002480666,-0.013841047137253575,-0.5629100374190132,1.0,0,14,1
-0.01593207868968913,0.6064782004298734,-0.025099247885633842,-0.8599212285918842,1.0,0,14,2
-0.003802514681091662,0.8019328473242747,-0.04229767245747153,-1.1603892596526473,1.0,0,14,3
0.012236142265393834,0.997579540846249,-0.06550545765052447,-1.4660286244466518,1.0,0,14,4
0.032187733082318815,1.193439589303006,-0.0948260301394575,-1.7784334355374884,1.0,0,14,5
0.056056524868378935,1.3894925752467397,-0.13039469885020727,-2.099028817744089,1.0,0,14,6
0.08384637637331373,1.5856618671345935,-0.17237527520508905,-2.429012228168637,1.0,0,14,7
0.1155596137160056,1.7817977133843894,-0.22095551976846178,-2.7692836705909194,1.0,1,14,8
0.03293467884354271,-0.18181176675372812,0.039467112386216224,0.2672299122292673,1.0,0,15,0
0.029298443508468146,-0.3774741086086192,0.04481171063080157,0.5720951931103346,1.0,0,15,1
0.021748961336295763,-0.1830082132527257,0.05625361449300826,0.29385941380597325,1.0,0,15,2
0.01808879707124125,0.011268479758607786,0.062130802769127726,0.01943518107319664,1.0,0,15,3
0.018314166666413403,0.20544692216094412,0.06251950639059166,-0.2530157761559189,1.0,0,15,4
0.022423105109632288,0.009490557315201237,0.05745919086747328,0.05871327200530568,1.0,0,15,5
0.022612916255936314,-0.18640616490860712,0.05863345630757939,0.3689571235112734,1.0,0,15,6
0.01888479295776417,-0.3823100735285829,0.06601259877780485,0.6795363708980315,1.0,0,15,7
0.011238591487192511,-0.5782838803511186,0.07960332619576549,0.9922504345393421,1.0,0,15,8
-0.0003270861198298603,-0.7743755330639546,0.09944833488655233,1.3088351457478138,1.0,0,15,9
-0.015814596781108952,-0.9706068663939582,0.1256250378015086,1.6309174440249552,1.0,0,15,10
-0.03522673410898812,-1.1669608762205717,0.15824338668200771,1.9599641127382466,1.0,0,15,11
-0.05856595163339955,-0.9738310044338762,0.19744266893677265,1.7202184947243337,1.0,0,15,12
-0.07804257172207707,-1.1705912416984492,0.23184703883125932,2.0672964220332726,1.0,1,15,13
-0.005342760383010293,-0.17014656911317888,0.013155839976995876,0.2990417975613621,1.0,0,16,0
-0.00874569176527387,-0.3654535515689017,0.01913667592822312,0.5958446247618184,1.0,0,16,1
-0.016054762796651904,-0.560838020843345,0.031053568423459486,0.8944935054875564,1.0,0,16,2
-0.027271523213518806,-0.75636701064347,0.04894343853321061,1.1967738684096765,1.0,0,16,3
-0.042398863426388204,-0.9520871209761294,0.07287891590140415,1.5043861010545834,1.0,0,16,4
-0.061440605845910795,-1.1480137837626405,0.10296663792249582,1.818903405484635,1.0,0,16,5
-0.08440088152116361,-1.3441186572769526,0.13934470603218851,2.1417214744512516,1.0,0,16,6
-0.11128325466670266,-1.540314736036341,0.18217913552121356,2.4739979614615133,1.0,0,16,7
-0.1420895493874295,-1.736439083995414,0.23165909475044383,2.8165809417242116,1.0,1,16,8
0.036155541048156326,0.1889368391027283,0.026551036160249883,-0.24916583881995089,1.0,0,17,0
0.03993427783021089,-0.006554024417951526,0.021567719383850867,0.05177219048017509,1.0,0,17,1
0.03980319734185186,-0.20197848544076932,0.02260316319345437,0.3511811238837922,1.0,0,17,2
0.03576362763303647,-0.39741446454667606,0.029626785671130213,0.6509049732520653,1.0,0,17,3
0.02781533834210295,-0.592936260605928,0.04264488513617152,0.9527679636445471,1.0,0,17,4
0.01595661312998439,-0.788605283324278,0.061700244409062466,1.2585384538815,1.0,0,17,5
0.00018450746349882655,-0.9844600910325984,0.08687101348669246,1.569890004652409,1.0,0,17,6
-0.01950469435715314,-1.1805050456858215,0.11826881357974064,1.8883565003349816,1.0,0,17,7
-0.043114795270869574,-1.3766970200545152,0.15603594358644027,2.2152787094273636,1.0,0,17,8
-0.07064873567195988,-1.5729298118064199,0.20034151777498754,2.5517405107425555,1.0,0,17,9
-0.10210733190808828,-1.7690162920399506,0.25137632798983867,2.898494430589805,1.0,1,17,10
-0.022579367517830382,-0.1550023531586373,0.041445989097769385,0.32335540937377727,1.0,0,18,0
-0.02567941458100313,-0.35068921152783894,0.047913097285244934,0.6288152568065974,1.0,0,18,1
-0.03269319881155991,-0.5464459222525769,0.06048940242137688,0.9361944051031418,1.0,0,18,2
-0.04362211725661145,-0.7423291937671724,0.07921329052343971,1.24725496950866,1.0,0,18,3
-0.058468701131954896,-0.5483073289353237,0.10415838991361291,0.9803991332040534,1.0,0,18,4
-0.06943484771066137,-0.7446594796363133,0.12376637257769398,1.3038983652889353,1.0,0,18,5
-0.08432803730338764,-0.5513052971894237,0.14984433988347268,1.052380110823786,1.0,0,18,6
-0.09535414324717612,-0.748062066682996,0.1708919420999484,1.3880976374087546,1.0,0,18,7
-0.11031538458083603,-0.5554314702949874,0.19865389484812349,1.1533587223686461,1.0,0,18,8
-0.12142401398673579,-0.36337534068856525,0.2217210692954964,0.9289611096345205,1.0,1,18,9
0.02903580198891405,-0.19691752966743545,-0.03537452287617876,0.23428194269800048,1.0,0,19,0
0.025097451395565344,-0.001308476052822971,-0.03068888402221875,-0.06934601513729013,1.0,0,19,1
0.025071281874508886,0.19423970689497724,-0.032075804324964555,-0.3715512895463834,1.0,0,19,2
0.028956076012408433,0.389802319951716,-0.03950683011589222,-0.6741729870490547,1.0,0,19,3
0.03675212241144275,0.5854504216645272,-0.05299028985687331,-0.9790281321185099,1.0,0,19,4
0.048461130844733295,0.7812411905815673,-0.07257085249924351,-1.2878739061724798,1.0,0,19,5
0.06408595465636464,0.9772075508462559,-0.09832833062269311,-1.6023668473245152,1.0,0,19,6
0.08363010567328977,1.1733463794544972,-0.13037566756918342,-1.9240159336167042,1.0,0,19,7
0.10709703326237971,0.9798428726736108,-0.16885598624151751,-1.6744459832755267,1.0,0,19,8
0.12669389071585194,0.7870355392236472,-0.20234490590702806,-1.4387563242411416,1.0,0,19,9
0.1424346015003249,0.5948988892253085,-0.2311200323918509,-1.2155155827863373,1.0,1,19,10
-0.02378400908331172,0.22652596758771804,-0.03412990870800984,-0.2853020495866215,1.0,0,20,0
-0.01925348973155736,0.42211763743950653,-0.03983594969974227,-0.5885509398527632,1.0,0,20,1
-0.010811136982767228,0.6177741249088144,-0.05160696849679753,-0.8935115078499825,1.0,0,20,2
0.0015443455154090617,0.8135565847724042,-0.06947719865379717,-1.2019599318070386,1.0,0,20,3
0.017815477210857147,1.0095047921517204,-0.09351639728993795,-1.5155830019055931,1.0,0,20,4
0.03800557305389156,0.8156306345123046,-0.12382805732804981,-1.2534962217806673,1.0,0,20,5
0.054318185744137645,1.0121017210505117,-0.14889798176366317,-1.5822587953276028,1.0,0,20,6
0.07456022016514788,1.2086488293264677,-0.18054315767021523,-1.9174317436603248,1.0,0,20,7
0.09873319675167723,1.4051963539573304,-0.21889179254342173,-2.260252890932177,1.0,1,20,8
-0.007098149545603783,-0.16222560961909172,0.04704451785675405,0.27012748591669267,1.0,0,21,0
-0.010342661737985617,-0.35798622702569927,0.05244706757508791,0.5772695178792355,1.0,0,21,1
-0.0175023862784996,-0.5538025481143785,0.06399245793267262,0.8860024886990167,1.0,0,21,2
-0.02857843724078717,-0.7497321383716464,0.08171250770665295,1.1980962703037616,1.0,0,21,3
-0.0435730800082201,-0.9458108698153307,0.10567443311272819,1.5152297624683646,1.0,0,21,4
-0.06248929740452672,-0.7521146065014894,0.13597902836209547,1.2573166174037715,1.0,0,21,5
-0.07753158953455651,-0.5589694788601897,0.1611253607101709,1.0101280321370403,1.0,0,21,6
-0.0887109791117603,-0.3663216121752416,0.1813279213529117,0.7720653306762424,1.0,0,21,7
-0.09603741135526514,-0.17409608340589638,0.19676922796643656,0.5414730677796449,1.0,0,21,8
-0.09951933302338306,0.017795454403375627,0.20759868932202946,0.31666763305452006,1.0,0,21,9
-0.09916342393531555,-0.1795852537567883,0.21393204198311985,0.6669782152660204,1.0,1,21,10
-0.04523573922677474,0.1644205847592467,-0.009573283626733922,-0.33349392769211966,1.0,0,22,0
-0.041947327531589806,0.35967747440890857,-0.016243162180576316,-0.6291803435221082,1.0,0,22,1
-0.034753778043411634,0.16478592202166847,-0.02882676905101848,-0.34165685896955494,1.0,0,22,2
-0.03145805960297827,0.3603058948718258,-0.03565990623040958,-0.6432888677863906,1.0,0,22,3
-0.024251941705541753,0.555906241938757,-0.04852568358613739,-0.9469846504726418,1.0,0,22,4
-0.013133816866766611,0.7516468923901093,-0.06746537659559022,-1.2545109575608944,1.0,0,22,5
0.0018991209810355746,0.9475648039690692,-0.0925555957468081,-1.567539054489018,1.0,0,22,6
0.02085041706041696,1.1436624408189628,-0.12390637683658846,-1.8875990111055847,1.0,0,22,7
0.043723665876796214,0.9500860914103015,-0.16165835705870016,-1.635795922740269,1.0,0,22,8
0.06272538770500224,1.1466934054591607,-0.19437427551350553,-1.974182579518574,1.0,0,22,9
0.08565925581418546,0.9540807531042126,-0.233857927103877,-1.747491188271267,1.0,1,22,10
0.03042324844354154,0.19123786068978196,-0.03344884029838089,-0.30029504884889735,1.0,0,23,0
0.03424800565733718,0.38682021187682286,-0.039454741275358834,-0.6033365995283659,1.0,0,23,1
0.04198440989487364,0.5824711329017885,-0.051521473265926154,-0.9081812714607083,1.0,0,23,2
0.05363383255290941,0.778251238264514,-0.06968509869514032,-1.2166023602490774,1.0,0,23,3
0.06919885731819969,0.584093771865286,-0.09401714590012186,-0.9465438397756787,1.0,0,23,4
0.08088073275550542,0.7803475183623529,-0.11294802269563543,-1.2672247075118537,1.0,0,23,5
0.09648768312275248,0.976716465519591,-0.13829251684587252,-1.5930374373976166,1.0,0,23,6
0.1160220124331443,0.7834800278731876,-0.17015326559382485,-1.346478603134924,1.0,0,23,7
0.13169161299060805,0.9802829743628949,-0.19708283765652332,-1.6872039449053908,1.0,0,23,8
0.15129727247786595,1.1770628924954685,-0.23082691655463114,-2.0342278971160233,1.0,1,23,9
0.03700501671539506,-0.22833466352367146,-0.0403211861258886,0.32789663574456623,1.0,0,24,0
0.032438323444921625,-0.03266256704832257,-0.03376325341099728,0.0227758343618506,1.0,0,24,1
0.031785072103955175,0.16292690543093405,-0.033307736723760265,-0.2803656781752447,1.0,0,24,2
0.03504361021257386,-0.031704477584502316,-0.03891505028726516,0.0016288034395163797,1.0,0,24,3
0.03440952066088381,0.1639533394424393,-0.038882474218474836,-0.30307386208755205,1.0,0,24,4
0.0376885874497326,0.35960724395937194,-0.044943951460225874,-0.6077614649694965,1.0,0,24,5
0.04488073232892004,0.5553277904144801,-0.0570991807596158,-0.9142548977013099,1.0,0,24,6
0.05598728813720964,0.7511736408744851,-0.075384278713642,-1.2243229526248993,1.0,0,24,7
0.07101076095469934,0.9471811353268731,-0.09987073776614,-1.539641180500306,1.0,0,24,8
0.0899543836612368,1.1433525951333565,-0.13066356137614613,-1.8617453157858737,1.0,0,24,9
0.11282143556390394,1.3396427854387092,-0.1678984676918636,-2.191976603757524,1.0,0,24,10
0.1396142912726781,1.5359431911828982,-0.21173799976701407,-2.531417244109134,1.0,1,24,11
-0.028868605935520045,0.1864915893986202,-0.04570136272233095,-0.3308812563288427,1.0,0,25,0
-0.02513877414754764,0.38223327954962183,-0.0523189878489078,-0.6376187471670003,1.0,0,25,1
-0.017494108556555202,0.5780442677815671,-0.0650713627922478,-0.9463080956152464,1.0,0,25,2
-0.005933223200923859,0.7739793754164831,-0.08399752470455274,-1.2587062257074813,1.0,0,25,3
0.009546364307405804,0.9700696373322488,-0.10917164921870237,-1.5764708226075947,1.0,0,25,4
0.028947757054050782,1.1663102231593443,-0.14070106567085428,-1.9011120265118713,1.0,0,25,5
0.05227396151723767,1.3626464899538007,-0.1787233062010917,-2.2339358741365656,1.0,0,25,6
0.07952689131631369,1.5589578682559824,-0.223402023683823,-2.5759778782562845,1.0,1,25,7
0.007136919078498978,-0.20209809599297873,0.02408576912341559,0.3190359717032265,1.0,0,26,0
0.0030949571586394034,-0.3975546521333107,0.03046648855748012,0.6192162996832102,1.0,0,26,1
-0.00485613588402681,-0.5930885959267287,0.042850814551144326,0.9213368659507253,1.0,0,26,2
-0.016717907802561386,-0.3985710782338627,0.06127755187015883,0.6424227114989995,1.0,0,26,3
-0.024689329367238638,-0.5944912215149478,0.07412600610013882,0.9537556757900052,1.0,0,26,4
-0.036579153797537595,-0.7905279623159661,0.09320111961593892,1.2687763834010801,1.0,0,26,5
-0.052389713043856916,-0.596711593390568,0.11857664728396053,1.0066750748606923,1.0,0,26,6
-0.06432394491166828,-0.7932000481623362,0.13871014878117438,1.3341180479192785,1.0,0,26,7
-0.080187945874915,-0.9897708239359726,0.16539250973955996,1.6667923016599442,1.0,0,26,8
-0.09998336235363445,-1.1863855194834947,0.19872835577275885,2.0060937945251958,1.0,0,26,9
-0.12371107274330434,-0.9938132377874781,0.23885023166326277,1.780962886639504,1.0,1,26,10
-0.008810035565607645,-0.16936676622839203,0.013304830443245616,0.29035694625897207,1.0,0,27,0
-0.012197370890175484,0.025562966378252533,0.019111969368425057,0.0018997313422870477,1.0,0,27,1
-0.011686111562610433,-0.1698277900936687,0.0191499639952708,0.3005509172108033,1.0,0,27,2
-0.015082667364483807,-0.3652173828464337,0.025160982339486864,0.5992113131731686,1.0,0,27,3
-0.02238701502141248,-0.5606821616979902,0.03714520860295024,0.8997122267650297,1.0,0,27,4
-0.033600658255372284,-0.7562872725031853,0.05513945313825083,1.2038356793766494,1.0,0,27,5
-0.04872640370543599,-0.9520769693038659,0.07921616672578383,1.513276670340679,1.0,0,27,6
-0.06776794309151331,-0.7579984781519082,0.1094817001325974,1.2463370701134233,1.0,0,27,7
-0.08292791265455147,-0.5644376370750199,0.13440844153486586,0.9898574784729577,1.0,0,27,8
